ID,exam_num,text,valence,intensity,score
10122,1,"Um, so when I viewed my grade, I was, I just got back from Fyd. Um I like, got the text that I found out or that like, I could find what my grade was when I was in class. Um So I was like kind of nervous like the whole time I was in class and like waiting for it to be over and then I walked back to my dorm because I knew I was gonna have to like talk um, after I viewed it and then, um, so I waited until I got back and then when I got back, I opened it and I saw like the 76 pop up and I was like, really nervous and like my heart started beating because I thought that was like migraine. Um, but it was the class average which didn't really make me feel that great. Um And I was like by myself when I opened it and um, so I was nervous and then, um my grade popped up and I got 100. So then like, it was kind of just like instant relief and I felt like so much better. Um And uh, yeah, so then, like, kind of all my stress is gone, like, after that. But yeah, definitely. Like when I open an exam grade, like, it causes a lot of anxiety, like the build up before. But I mean, doing good, like, it kind of just instantly goes away like after and it's like, relief that I don't have to worry about it anymore.",0.5,0.7,0.35
10123,1,"So when I first viewed my chemistry grade, I was walking to my dorm room and I was alone. So I wasn't with anyone. What I was doing. I was walking back to my dorm after class. I was getting ready to shower and go get food when I first opened it. And so the average was a 75 around that. I was shocked because I've heard that the average of the tests are usually really low for the first test. And then when I saw my grading, I was not pleased with it and I felt like I could have done better. I should have done better because I made a lot of careless mistakes. I was annoyed with how much I studied and how I put so much hard work into it and I didn't get a right. I",-1,0.7,-0.7
10123,2,"I was expecting to get a better grade than I did. But at the same time I'm above the average. So I'm happy, all I really care about is getting an a in class. So I don't really remember where I was when I opened it, but I know I was thinking that I hope I got to high grade. So I am in the class.",0.5,0.4,0.2
10123,3,"I was in my dorm room when I opened up the house, I was very, I was alone in my dorm room when I opened it. It was probably like 10 minutes after my test got released from the survey. I was very upset when I saw my grade because I worked really hard and I made so many dumb mistakes. Like I knew the information very well. But I was just like, for some reason, I couldn't get it from my head to the paper.",-1,0.9,-0.9
10123,4,"I did not take the last chemistry exam, so there's no g.",0,0,0
10124,1,"When I opened my chemistry exam score, I was studying in the library for my biology exam with my boyfriend. And I was thinking that I was really scared but I felt fine about it because I think I definitely could have studied more, but I was still really scared cause it's the first chemistry test and I heard that a lot of people fail it. But when I opened it up, I was kind of disappointed because I thought I did better. But I still don't think I should be complaining about the score that I got.",0.5,0.6,0.3
10124,2,"When I opened my most recent chemistry grade, I had just finished eating at the dining hall because I didn't wanna look at it before. So I waited like a few hours and I was just with my friends sitting out on the table and I opened it and I was really happy about it cause I really thought that I did bad on it.",1,0.8,0.8
10124,4,I had just gotten done with something for chemistry and I was with my friend Laura in my room and that's when I opened it and I was pretty disappointed about it cause I thought I did way better and a lot of other people did pretty good. So I was pretty disappointed.,-1,0.7,-0.7
10125,1,"Um I was walking back from the UPS store is where I was. Um, it was like right when I got the text I opened it. Um I was alone. Um I was pretty happy, I wasn't like too happy or I wasn't upset. Um I remember I thought that the average though was my grade so that kind of scared me but it was all good.",0.5,0.4,0.2
10126,2,"I viewed my most recent chemic figure it in my computer science lecture and same as last time. And I was not surprised in the slightest, I had taken the exam sheet home like we're allowed to and looked at everything that I could have possibly gotten wrong, everything that I'd gotten right and was really not shocked by any of it. When my score came out. I felt like I had a pretty good prediction of where I placed.",0,0,0
10126,4,"Um, truth be told since they released our chemistry exam grade about a week ago. I don't really remember where I was or who I was with when I saw it. Um, but I can tell you right now, spirits are high. You know, we're not really thinking about chemistry much at all. Uh, really happy to be at home, hanging out with some of my university, Cincinnati Brethren. Um, in good spirits. Uh, academics aren't really on the mind at the moment. It's good to get away from that. Uh So, yeah, overall been in really great moods.",1,0.8,0.8
10127,1,"The moment I got my chemistry score, I don't remember where I was, but I do believe I was studying for another test or maybe even chemistry. And, um, I was alone and I was excited to see my score, but I was also just so busy studying for other things that I don't think I was really paying much attention to it. And when I opened my grade, I was disappointed that I got a 90. A little relieved that I got at least an A but I was disappointed that I got a 90 because I thought I did everything well. And then when I ended up actually seeing my test, I realized that all of my marked answers were just all the ones I got wrong were just silly mistakes, which made me feel a little bit worse, but I'm still upset that I got the score. I did.",-1,0.7,-0.7
10127,2,"When I got the text that my chemistry grade was released, I had just gotten out of the shower and I was on facetime with my boyfriend. I was in a really good mood beforehand. And before I opened the grade, I was kind of trying to relax myself and I was talking to my boyfriend and I was telling him like, no matter what it's gonna be ok, I know that hopefully I at least got an 80. So I mean, at least the 70. So I was kind of pre paving my experience so that I wouldn't be upset if I didn't get the grade that I wanted. And um when I did get the grade because of the pre paving, I actually got an 80 which is what I expected to get a minimum of. So the fact that my boyfriend was there also helped me keep my cool and I just kind of was ok with it. I wasn't upset. I wasn't jumping for joy, but I was happy that I got an 80 I was pretty content with the grade. Although I knew that I could have done better and I wanted to, I was anxious to see like the actual test. Um, but other than that I was pretty calm, pretty ok with what I got and didn't really dwell on it much.",0.5,0.4,0.2
10127,3,"When I got the notification that my score was in, I was sitting by my desk in my room doing some other class homework and I was not in a good mood because my boyfriend and I had just gotten into a fight and I was really nervous to open the score. And when I saw the average was around a 60 something, I got scared, but then I saw my score and it made me feel a little happy but because I was upset before I saw my score, I feel like it kind of numbed the effects of me getting a good score that I would otherwise be jumping up and down for.",0.5,0.6,0.3
10127,4,"I was with my boyfriend and, um, uh, we were just on facetime and I was doing some other homework when I got the notification that I was gonna get the test. But I was already, I already knew I wasn't gonna do well and I was gonna drop the grade so I wasn't really anxious or anything. I got pretty much what I expected. Um, and I just kind of really quickly moved past it because it didn't matter since I was gonna drop the exam.",0,0.2,0
10129,1,"I was, when I first saw my grade, I was in my room talking to my mom and talking to my friends. They um I was more nervous. I feel like seeing the stuff of like two hours until your grade, like one hour, blah, blah. And then I was just talking to my mom about like feeling stressed out about chemistry when I got the notification that my grade is ready to view. And I also have my two friends in my room. So I opened it and I thought the class average was my grade. So I was very happy to see it. And then like, I was, I felt a bit disappointed when I saw my actual grade, but like, I didn't feel so bad in the sense that I was with the class average and my grade is like easy to get up. You know, it's not like a grade that where I felt that there was no way of coming back from that. I was like this, this is uh perfect and like, I'm gonna continue studying and I'm gonna get ready for the next one.",0.5,0.6,0.3
10129,2,"I was in my room when I got my exam grade and, um, I was by myself in the room and I thought the, the test was, was very hard and I don't know, it was very disappointing to see that grade. I decided to talk with the teacher to see what I can do to be better and everything. So that helped a lot because I thought that after I saw my grade, I really thought that there was no way that I can, like, grow up from this. But right now I'm just focusing on what's ahead and the next test that's coming up in two weeks, 23 weeks. Um, but yeah, it, it wasn't a fun experience.",-1,0.7,-0.7
10129,4,"Uh, when I viewed my exam grade, I was, I really can't remember. I wasn't in my room and I mean, I'm walking. Oh, no. Ok. Wait, I remember. So when I viewed my grade, I was taking a nap previously and then I woke up and received the message from your team. So I opened it and saw my grade and I don't know, maybe it was just because I was like, in a nap and like, I forgot about it, but I didn't really feel any sense of like, worry more. I felt more like defeat because it was like, just bad grade after bad grade, after bad grade. It's like, and I study so much I feel like, but I don't know, it's just a sense of defeat I feel. But yeah. Um, now she's studying four, like for the next test in the final. Hopefully it'll be good because I can't really risk any more bad girls.",-1,0.7,-0.7
10130,2,"Ok. So I was probably the most disappointed with this grade. I, the first test grade I got like an 82 and that was kind of disappointing. So to go from an 82 to 53.5 was, um, it wasn't a great moment for me and I was in my room alone because I just needed to be alone. Like I knew that I knew that beforehand and it was, um, it was kind of surreal. I just genuinely have never done that badly on a test in my life. And um, I was just sitting down looking and I was like, I had been waiting beforehand because I just knew that it was coming out at that time. And I really want to prepare myself because I knew that it was a grade. I knew beforehand that it was a grade that I was not going to be pleased with. I think I knew that studying for the test beforehand, that I was not prepared and I had not done well enough to prepare throughout the entire unit or the course load of material. I didn't keep up with understanding it. So I think that when it came to the time of taking the test, I understood that it was not going to be a score. I wanted overall, I would say that I'm gonna grow from this and use it to like build myself. I think that everyone needs to hit rock bottom in a certain way. And that's trying, that's probably the way I'm trying to rationalize it right now because if I don't, I think it will make me very, very upset and I do not want to use it to degrade myself and I want to use it to build myself. So, thank you.",0.5,0.7,0.35
10130,3,"Um the moment that I opened my chem exam, I was just sitting in my room waiting for it to come out because I wanted to open up in privacy. My roommate was here with me when I opened it. Um it was, I think right when it came out at like four o'clock or 430 whatever time it came out. And um I was honestly, I was not happy with the score, but I was feeling relieved considering the fact that the average was pretty low in my opinion. And I also thought I also was expecting a much worse score. So I was it was not, I I was I was expecting this type of score or not, this type of score, but a lower one. So I was not upset about my most recent score.",0.5,0.4,0.2
10130,4,"Um, when I viewed my most recent chemistry grade, I was in my room and I opened it and it was a very, I failed the test and I was alone from what I remember, but I cannot remember if my roommate was by chance in the room. I think she was and I opened it and I was before that I was doing work and then I opened it and it definitely hampered my mood and definitely changed my attention span and made me a little bit more anxious.",-1,0.7,-0.7
10131,1,"So I was actually in the bathroom. Uh when I pulled it out, I saw that it came out um while I was in my chemistry discussion, but I didn't actually check it until I was in the bathroom because I knew everybody in that class was in chem and I didn't want people to be nosy and looking at my scores. Um So yeah, I was alone obviously and when I finally looked at it, I was pretty happy like, you know, I got like a high a um especially compared to like the average was ac but I was also worried like, can I keep it up? Like can I maintain this score, you know?",0.5,0.6,0.3
10131,2,"Ok. So basically when I saw my first um the grade to the second count exam, I was actually in the bathroom in the library again, like, because it comes out, like, right after my discussion and I don't want other people to be around and see it because people are nosy and I was like, definitely, like, ok with it, especially since, like, I had freaked out during the exam. Like, I ran out of time and I was super stressed out and I had like, cried after the exam freaking out and I got a B so it's like, not bad. But I do want an A because, you know, it is what I'm trying to do in life. Like I kind of have to get a good GPA. So I was like, ecstatic, but it was definitely better than I thought I might have done. Like, I thought maybe I even got ac, so I'm ok with it.",0.5,0.6,0.3
10131,4,"So I believe I was in my dorm with my roommate and I, like, was just chilling in my bed and I was actually, like, obviously nervous to open it as I always am. But I was really, I was pretty happy with the score because it's my first a since the first exam. Um, yeah, I was pretty excited about that and I felt less prepared for this one than I did for the other. So it was kind of surprising. I don't know. I have a really hard time predicting what I get on these exams, but I'm definitely happy about getting an A so, yeah.",1,0.8,0.8
10132,3,"Uh, I was walking back from class. Uh, I saw the grade and immediately I knew that this was gonna probably have to be my drop. Um, I was, yeah, I was walking back by myself. I wasn't with anyone. Um, just listening to music and, and I guess, I don't know, I guess it's my study habits. I try to put the effort in and to stay focused, uh, and, and in class and go to class, I go to class. Um, but it, it just, it, it doesn't click in my brain. I often don't have time to complete assignments. Uh, I do the practice because of all the other classes I'm taking and, and all of whatnot. Um, so it, it's definitely, you know, it's not a good score. That's not the standard I hold myself to and it's, it, it, I need to, to, uh, just, just be vigilant with my final grade and, and, you know, where I'm at with that now, um, I think I just need to put more time and the problem is I don't have the time to put in and still get good sleep and still maintain a good social uh, social life balance. So, yeah.",-1,0.7,-0.7
10133,1,"I had gotten a text when I was in my chem lab and so I waited to open it until I was walking and I was walking down the steps of cocks. Um, and then I opened it and I saw the average and I freaked out because I thought that that was my grade and then I got my grade and I was really scared after I had seen the average because I was like, oh gosh, maybe I did a lot worse than I thought and I ended up not being that happy with my grade, but I still got a good grade and I should be happy about it and I am fine with it now. I'm just really stressed about this next exam.",0.5,0.7,0.35
10133,2,"I honestly don't really remember where I was, but I remember knowing that it was gonna be bad and then it was bad and I kind of just accepted it and then moved on.",-1,0.5,-0.5
10133,3,"I was pissed. That's about it. I was mad and I laughed because I thought it was a joke and I'm probably dropping out of stem. So, there, there you go.",0.5,0.7,0.35
10134,3,"So when I got my chemistry grade, I was just in the library, I think, and I got it back. I saw the average, I was like, oh, my God, is that my grade? Because I, that was just like the first number that popped up. So that steered me. But then I was really happy once I saw my grade because I think anything in the above the eighties is really done. So overall I was really happy. Like, that's really, it, it was great. Yeah.",1,0.9,0.9
10134,4,"Um, I was very happy. I was in class so I couldn't really do like the other voice recordings for this. But I was really happy and I opened it next to my friend and I was, like, screaming. I was so happy and, yeah.",1,0.9,0.9
10135,2,"When I received my chemistry score, I was sitting in my room, I actually thought I did better than I did, which is ok. I'm just gonna aim higher. Um I definitely need to get B's on the rest of my test. Um I think that the level of difficulty of this semester's test are definitely harder than last year's exams. Um, looking at last year's exams, it's just like the level of difficulty is much higher. Um I can speak for myself and my peers as I've spoken with my peers. Sometimes it feels like they don't want us to pass this class. Some questions are just unnecessarily difficult and unnecessarily challenging to complete with the time given. Um, multiple choice questions are not supposed to take a long time and I just really feel like the level of difficulty of the test. It's very controversial. Um Yeah, and also noting that the average almost dropped by 10 points. That's pretty sad too. Um I'm just trying to look at it from a more optimistic standpoint of I did get higher than my first exam. Um I was thinking that I was really upset. I'm really upset because I want a in this class and I'll think that's feasible. So now I have to aim for A B which is fine. Um I did want an A but A B is also good. So, yeah, um I am religious so I'm, I've definitely been praying a lot. I pray a lot for this class. I have to. So, yeah, I'm just gonna continue with the same study methods. Keep my prayer up and just um asking for advice from people who have already taken the class and continuing to look at past exams for some type of help. Even though I know that the test we're gonna take is probably gonna be harder.",0.5,0.6,0.3
10136,1,"When I viewed my grade, I know I was gonna get a good grade because I study a lot. I was in a classroom at my c discussion and I was with my fellow classmates. I was not surprised my grade and I was not overly excited because I knew I was gonna do good since I studied a ton.",0,0,0
10139,1,"Um, when I opened my first seven grade, I was, I think cooking and I wasn't with anybody. Um I thought I did pretty good, so I was confident. Um I didn't think I did as good as I actually did. Like, I thought I got a couple wrong or at least like one wrong, but I was really happy with my grade.",1,0.7,0.7
10140,2,"I think I was, uh, in class and I, I guess I was, uh, I think it's a math class. So I guess we're just taking notes. I opened it and I was surprised because I thought I did worse than I did. Um, so that was good feeling that, uh, I did better than I thought. Ok.",1,0.4,0.4
10140,4,"I uh I viewed my most recent chemistry exam grade um right when it came out um like when, when you guys texted me, I opened it and I think I was the kitchen and I was by myself and I was hoping, but it would be above an 80 it was a 82.5. So I was happy I was content, you know, um really no complaints on that end because, you know, it, it's a hard class and yeah, I, I was, I was fine. Um it kind of opened the door to me to because uh uh let me step back for a second exam three. I didn't do so well. So in my head I was thinking ok, if I, I can, I still have a chance to get that um that grade dropped if I do well in exam five. So it's, it's kind of like a little bit of hope, you know.",0.5,0.4,0.2
10141,2,"I felt very scared before checking it, but once I checked it, um, I was very relieved seeing the, like a class average was really scary to me. Um, and it makes it worse, like seeing it before you see your grade, but like it's fine. I was really happy with my results. I think I should have gotten an A but it was fine.",0.5,0.7,0.35
10141,3,"I was really happy when I saw my grade. So I was super happy when I got my grade, everyone's mad that I did good. And as you can tell they're mad, but I love it. Thank you. Goodbye.",0.5,0.9,0.45
10142,1,"I was in my dorm just uh sitting on my bed and then I got a text message from you guys saying that the scores were released. And when I first saw that text, I was super nervous about it because it was my first test. I've taken out uh Miami.",-1,0.7,-0.7
10142,2,"When I checked my chemistry grade, I was in the dorm by myself sitting on my desk and I was just anticipating uh the score coming out because I got the text message from you guys and I was just feeling very anxious and nervous because I studied really hard for the test. And then when I ended up seeing my score, I was pretty mad at it.",-1,0.7,-0.7
10142,4,"When I first checked my chemistry score, I was in my dorm room by myself. I was pretty nervous to look at my uh test score, but when I got it back, I wasn't surprised at all. Um I guess that I got in 84 because I messed up like uh one multiple choice question that I knew of and then I also messed up the titrations problem. So I was kind of expecting the score that I got.",0,0.3,0
10143,2,"Ok. I was at Spirit Halloween with my girlfriend and uh, I was like, oh my chem grade came out and then I looked at my chem grade and I was like, ok and then I kind of put it away and then that was basically it.",0,0,0
10143,3,"Um, I don't really remember. I think I was, what was, I think, oh, I was in the library. I remember now. Um, I was with my girlfriend and I told her to, like, tell it to me. Yeah, that's what happened and I was like, oh, cool. And then, oh, yeah, that was it.",0,0,0
10143,4,"Um, I don't really remember that well, but I do remember, I think I was with my girlfriend and I mean, I wasn't that happy about the grade I got for whatever. That's all I remember.",-1,0.3,-0.3
10144,4,"I was scared when I first looked at it because I knew I did that. I was just like, damn 1000 people already doing. So, yeah, it really sucks. But like, it's whatever I'll get through it.",0.5,0.6,0.3
10145,2,"I feel the same as I did before. I'm not super happy with my grade, but I made improvement since the first test and I continue to keep improving.",0.5,0.5,0.25
10148,1,"Um, when I first viewed my chemistry exam grade I was alone. Um, it was right when they came after my lab. Um, I was really nervous, like ferry. Yeah.",-1,0.6,-0.6
10148,2,"Um I was by myself in the library and studying and then I opened it and I thought I was gonna get a 50 or 60. So I was expecting really bad and I end up getting 81. So I was very happy about that. I'm not happy with my score in general, but I'm happy that I got an 81 compared to what I thought I got. Yeah.",0.5,0.7,0.35
10148,3,Um I was very happy. I literally cried because I was so happy. I was with my friend Chloe and I was feeling very proud of myself.,1,0.9,0.9
10149,1,"I was in the, I was in the A CS lounge in Shalala and, um, it was me myself. No, I was sitting there on the, on the couch and, and, um, you know, I was really disappointed because, you know, I got a, I got a bad grade. I did worse than I thought, you know. Um, but yeah, I was just sitting there on that, I was just sitting on the couch waiting for my doing for my grade due to the, you guys are counting down the text at what time it was gonna be, you know, it was like, I was really like, anxious and kind of scared at the same time, but I thought I'd get a better grade than, than I did after all.",-1,0.8,-0.8
10149,4,"So I was in Shilla on the second floor in ac I'm gonna stop my grin. I was with my friends and I pretty much predicted my score because I predicted a 55 and I got like a 53.5. I'm hoping it could still end of a season in the class. I was just happy, I didn't do as bad as my last example, but I'm still hopeful.",0.5,0.5,0.25
10150,4,"I had just come out of class or sorry, I was coming out of a doctor's appointment and I was excited to see my grade. I thought I'd done really well because I felt confident about my exam and I saw in Mark and I was very, very pleasant and surprise. It was above what I thought it would be.",1,0.9,0.9
10151,1,"I was sitting in a friend dorm and I remember being so nervous to open it up because I, I thought I did well. But then I was like, super nervous that I wasn't going to do well by chance. And then I opened up and I saw the average and my stomach dropped because I thought that was my actual score. And then I reread it and I was like, oh wait, no, no, no, that's the average. And then I clicked on the next page and then I saw my score and I was like, no way. And I had to check it again and I was like, so elated and I was showing my friend like, oh my gosh, oh my gosh, look, look. And I texted my mom and I texted my stepdad like, oh my gosh, like look how well I did like not, well, not like that like like, oh my gosh, like I did so well on my, my chem exam and they're like, we're so proud of you. And I was so happy and I was so elated that I did so well on that because I remember that day was also just like, it was a hard day and I remember like, being so happy and brought up because of that.",1,0.9,0.9
10151,3,"OK, so when I saw my most recent chemistry exam, I was at the L GB or not the L GB Q center. Excuse me, I was in Witton University Center. I was in, well, I was in Uni Whitton University Center after my Spanish class, I had sat down for the out in gov government meeting um to basically like chill and hang out before the o cheer competition because my friend was running the meeting and I figured, oh, I could just sit in for this and I got the text saying, hey, your score has been back. It was a little after it was four o'clock when I was sitting in there and I got the score back. And I remember seeing the score and I remember being so proud of myself and I went to my friend Van and I was like, oh my gosh, I got a 90 I got a 91 on my score. Like I got an A and we high fived and I was very happy and then I put the phone down and I listened to the meeting, but I remember feeling very happy in that moment. I was very chill beforehand and I felt very happy when I got my score back. And that definitely alleviated a lot of the pressure from that day.",1,0.9,0.9
10151,4,"Um, to be honest, I don't really remember the moment. I think I was really anxious. That's usually what happens. I get a little anxious before I view it and then I see it and then it just like a, a relief kind of like sets in um uh I don't remember where I was. I, I think it was with a friend. Oh, yeah. Yeah. Yeah. I was with a friend. I was in the middle of taking a take home exam and I was sitting and I was taking it and then I got the text. So like, oh, your sports been released? I saw it. I was nervous and I think it was also just nervous because of the pent up because of the exam as well. I saw it and I was like, oh, good. Like I was happy and I was like, thank goodness. And that was like a, a stress kind of taken off my shoulders and then I went back to doing my exam.",0.5,0.7,0.35
10152,1,"So I viewed my most recent chemistry exam while I was in a light stopped because there was a lot of traffic like getting to my house and we were just stopped at the light and I know that the light takes like, you know, a good amount of time to like turn green again. So I just took that as my opportunity to open the exam and I was alone in the car and initially I was just like really nervous but um when I opened like the exam score and I thought I was gonna do a lot worse, I just felt like a lot of excitement. I was like super, super happy, like even though like it wasn't like the best score ever, like it was just a 76. Like I was still like very happy about the fact that I passed and I did better than I thought I was gonna do. So, yeah, and then like after I saw my score, like the first thing I did was call my mom to like tell her how I did. And then I called my boyfriend and yeah, I was just like very, very happy during that moment even though like it wasn't like a crazy score. Like I still was like super, super happy about it because I like put so much work into the class like studying.",1,0.9,0.9
10152,2,,0,0,0
10153,1,"Uh, I was at the library so I wasn't able to talk loud so I was whispering at the time during that time I was pretty hard were broken. Um, because I knew I could have gotten, um, a better score because I was pretty prepared for it for the exam. Uh, I believe it was, I'm not sure the date but it was around the afternoon. I was about to get dinner, I think, maybe around 5 p.m. Um, on the weekends maybe. Or actually, no, it's, yeah, probably in the weekends or on the weekends. I was not with anybody that day. Uh, I was studying, I was studying for, yeah, chemistry. And I thought, uh, for my next exam, what was I thinking? Um, I was feeling very doubtful about myself. I felt like I was a failure but thinking back it's not worth it. I believe that doctor will drop my lowest exam. So, yeah.",-1,0.7,-0.7
10153,2,"I was at the library studying for a math quizz. I was nervous. Uh, I thought I did better than the last exam. But, yeah, I was pretty sad when I saw my score. Yeah, I felt like crying. But coincidentally there was a kid next to me that cried for like, two hours nonstop. So I didn't feel like crying. Um, but I felt hurt, I guess. Yeah. But the exam score, my exam scores.",-1,0.8,-0.8
10153,4,,0,0,0
10154,1,"Um, I was in my room and it was like, right after, right after it got sent out, it was like two minutes after I clicked on it and I was by myself and I was laying in my bed just chilling watching TV. And I saw it and I didn't feel so good. But after I went back to my teacher started out a few things I feel way better about it now. So, that's that. Yeah.",0.5,0.5,0.25
10155,3,"So the moment I viewed my chem exam, I was just confused because I did better than the average, but I didn't do well, like I, I actually did horribly but I was just at a loss of thought, there was no thought behind my eyes. When I viewed it, it was just kind of there and I just kind of accepted it and moved on.",0.5,0.4,0.2
10155,4,"So when I swear, where was I, I was in my room, I just gotten back from the mall and I was sitting on my bed and I opened it and it told me the average obviously before and that was 71. And when I opened my grade, I got a 77.5. So I, I just remember like not knowing how to feel because it's, it's way lower than I thought I would get. I thought I did really great on this exam. So I was like, kind of a little shocked, a little surprised, um, because I did way more poorly than I thought I did. I thought I was gonna get like an 86 because I felt so good about everything besides one question. Um But yeah, and then it like set in a little bit and then that helped. But besides that, it was just kind of like disappointment.",-1,0.7,-0.7
10157,1,"I was alone in my room when I checked my grade and I was thinking the worst and I was expecting my grades. So it wasn't like, it was totally shocked. But, um, obviously I was disappointed but better things will come hopefully. And, yeah.",0.5,0.6,0.3
10157,4,"Oh, I was getting out of my biolab class and I got the notification that my grade was ready and I was walking back to my dorm when I opened it. I knew that I had made some silly errors. So I wasn't expecting an A but I was hoping for at least A B and that is what I received. So I am proud of that. And I've accomplished so much over the semester that I'm proud of where I'm at right now and I hope to continue to go up.",1,0.7,0.7
10158,1,"When I viewed my chem exam, I was at my apartment alone, I was um watching TV. And I felt a little bit anxious before but not very stressed because I had a feeling that I did well on it based on how I felt during the exam. And then I got um more very stressed out and I saw the average was a 79. But then after I saw my score, I was relieved but I was still stressed out because I had other assignments and other classes.",0.5,0.7,0.35
10158,2,"When I saw my chem exam, I was alone. Um I was in my living room on my couch. I was watching TV. And um I was thinking a lot about this one because I didn't feel as confident when I uh took the exam. So I was pretty stressed when I was uh about to look.",-1,0.7,-0.7
10159,1,"So I opened my chemistry exam grade um um on campus. Um I wasn't with anyone else. I was just like standing outside where no one could really hear me talk out loud and once I opened it, um I just, I gasped really loud dramatically because I never expected to get a 91. Um I'm typically not that good at chemistry. So that was really, really, that was really exciting to see that grade. Like I, I truly couldn't believe that I was like, maybe it's an error or something, but, you know, then I realized that I did study a lot and I felt good about the test. So it was just a really a positive experience to, you know, be excited about a grade and not be, you know, like upset about it like I often am. Um but I'm, I'm getting better in the class. So um it was, it was a pleasant experience.",1,0.9,0.9
10162,1,"Um So I viewed my chemistry grade in the library on the second floor where it was like quiet. I was studying for another exam and I was very anxious about the grade coming out. Um I was all by myself and then when I saw the grade posted, I immediately opened it and then to make my recordings, I would go downstairs or like to a place that I could speak. Um Honestly, it was really exciting to open my grade. I was very happy with what I saw, but I was glad that I was like alone when I viewed it because I didn't wanna like get a bad grade and be with people. I'm better at looking at that stuff when I'm by myself.",0.5,0.7,0.35
10163,1,"Y um where I was, I was in my dorm as soon as the test grades got released, I viewed them, of course. Um I was feeling like a little nervous when I was, when I was like, going open it because it's my second time taking the class. And I, like, want to do well and like, I just hold myself to a high standard. So like I wanted, I really wanted to do well on it and I have my test. I saw like 92 and I was like, that's good for the first test. Like, that's really good for the first test. But I was just thinking like the job's not finished. Like, I'm only just getting started but it's was, I thought that it was like, good to build like a base average of uh before I, like, drop the test. Like, if I'm getting a drop test, I want to have like a good test average. So I could, like, have some room to struggle on the other test if that makes any sense. But I went up to one of my roommates. I was like, yeah, I got 92 on the chem. Test and like he knew I was taking it again. So he's like, hey, good job, bro. And I was happy. But I honestly, my immediate reaction was like, wow, this is sick. But I didn't feel as like happy as I thought I was gonna be after C 92. Like I still want more. So maybe I'm just hungry for it, but we'll see.",0.5,0.6,0.3
10164,2,"Um, I don't really remember what I was doing. Um, I was probably in my room. I just casually opened it. I didn't think much about it. I was alone though. I just, I know that, um, I was, before I, like, when I was doing the, like, putting my C number and everything I knew I was probably above an 80 but, and then it was higher than an 80 like a flat 80. So I was happy with that. Um, it wasn't a big deal. Honestly. I just, I really like getting my grades early. It's just like a stress. It's like, gone. Like, I can see the grade and I know, like, if I did good or bad or how much I had to study should probably study a little more for the next one though. Just to be on the safe side above an 80. But, yeah.",0.5,0.4,0.2
10164,3,"Um I was in my room. No, do not expect great. I knew I didn't do amazing. I mean, honestly, I thought I did better than I got, but then I calculated, I just got five points off. So when I went back and I looked at the actual points taken off, the percent wasn't as significant as it would have been. But I had to go through that to see that. So in the moment I was a little more stressed. I was just in my dorm and I was alone.",-1,0.4,-0.4
10164,4,"I was with my friends in apartment in Lakeside and then one of my friends, uh, opened it and then, like, they got theirs, like 30 minutes earlier for some reason. And then I was just, like, waiting for the moment, like, where mine would be out and then I just saw it and told them what I got because, yeah, I was, I kind of wanted like higher grade, but it was fine. I was happy with what I got. I just wanted above a 90.",0.5,0.4,0.2
10165,1,"When I viewed my first chem exam grade, I was home about an hour and a half after it came out, um, with my roommate and I had woke up from a nap and I was thinking it was gonna be a little better than it was, but it was ok.",0,0.3,0
10165,2,"When I viewed my most recent chemistry exam, I was home, um, after coming home from classes and I was with my roommate. She was in the room and I was, when I got my results, I was fine with them. I was actually happy. I got a bi, I, I'm, I'm improving from the first exam and it's just, I feel good about the class.",1,0.7,0.7
10165,3,"I was home. I wasn't too surprised. I didn't know how I felt about it. It went a lot better than I thought I got. Ac, it will probably be my drop grade because it's the lowest C I have. But I'm not, like, like, sad about it. At least I didn't fail.",0.5,0.4,0.2
10166,2,"I was leaving class when I first got my chemistry grade and I was already stressed because I was in one of my harder classes and we were learning a new topic and I kept getting the text messages saying my grade was going to be released soon and it was released when I was in class. So I had to wait till class is over. That I checked on my way home and I was really anxious and like, obviously a bit disappointed in myself, but that was my reaction.",-1,0.7,-0.7
10166,3,"When I viewed my chemistry grade, I was around my friends and we were watching a show together and we were like, in the living room and it was at, like, kind of later. It was like, I, I don't really remember exactly. I think it was around like, five or something like that. And I was, like, really nervous to look. I was feeling really anxious. I remember that and then I checked and my mood kind of like, shifted a bit, like I was kind of like, disappointed. So, like me, I, I kind of just like, went a little quiet my, some kind of drops. But, yeah. Yeah, that was mostly my reaction.",-1,0.7,-0.7
10166,4,"Ok. So when I saw my chemistry grade, I was actually walking back from a math as I had just taken. So I was feeling like a little bit relieved but also kind of stressed because it was really hard. And I was also stressed because they were like, oh, your chemistry grade is really like, go check. I was like, oh, my gosh, if I like, have two things that go wrong right now, that would be really upsetting. So I was just really hoping I did well because um, I, not that I did bad on my math exam, but I was just like, really anxious in the moment. And so I checked my grade and my stomach like, dropped and then I was like, so happy because I actually did really well. So I was like, really excited after that and I called my mom and my best friend and I was just like, made my mood so much better. So, yeah.",0.5,0.7,0.35
10167,1,"Um sorry, I forgot to do this. This right, because I was in class. But basically the moment I viewed my chem exam, I was in math class and I was kind of like, not necessarily disappointed but like bummed because I know I could do better than that. So I really have been trying to study a lot for this next one. It's just hard when we don't even know all of the material that's gonna be on the exam. So it's kind of like really stressing me out. But, yeah.",-1,0.7,-0.7
